,price,body,brand,Model
2924,16500,Scooter,vespa,vespa lx150 3v tip top condition
2925,500,Scooter,aprilia,new 2022 aprilia sr gt 200
2926,1188812666,Scooter,honda,honda pcx150
2927,377,Scooter,honda,honda adv 160 abs
2928,888,Scooter,honda,honda adv 160 abs
2929,2000,Scooter,honda,new honda adv 160
2930,10500,Scooter,yamaha,aerox 155 2018
2931,0,Scooter,yamaha,looking  for to coi aerox.
2932,17377,Scooter,yamaha,yamaha aerox 155 key 2022 ( yamaha aerox155 key )
2933,288,Scooter,yamaha,yamaha aerox 155 v2 key version
2934,15577,Scooter,yamaha,pre owned yamaha nmax155 v2
2935,1100012000,Scooter,yamaha,aerox 155
2936,15577,Scooter,yamaha,pre owned yamaha nmax155 v2
2937,5450,Scooter,sym,sym joyride
2938,6500,Scooter,gilera,gilera st200
2939,4500,Scooter,honda,pre-owned honda pcx150
2940,11800,Scooter,sym,sym joyride 200
2941,6388,Scooter,kymco,kymco downtown 200i
2942,7500,Scooter,kymco,kymco k xct 200i
2943,18000,Scooter,vespa,2012 vespa px150 coe january 2032
2944,14000,Scooter,yamaha,yamaha nmax v2
2945,2488,Scooter,sym,sym gts 200
2946,500,Scooter,yamaha,yamaha aerox 155 - coe expiry: mar 2029
2947,13800,Scooter,honda,honda adv 150
2948,7500,Scooter,sym,sym jet 14 200i abs (coe  expire 29 jan 2029) > 6 years
2949,2900,Scooter,yamaha,nmax v2
2950,1,Scooter,yamaha,festive fire sale
2951,13800,Scooter,yamaha,yamaha aerox 155 v1 used bike
2952,236,Scooter,honda,adv 150
2953,4000,Scooter,vespa,vespa gts 300 super  - 2012 build
2954,10000,Scooter,vespa,vespa px 150
2955,1000,Scooter,yamaha,new 2022 yamaha aerox gdr155 vva
2956,6248,Scooter,honda,class 2b scooter - honda adv 150 cbs
2957,888,Scooter,yamaha,yamaha aerox v2 abs keyless
2958,13800,Scooter,yamaha,yamaha aerox 155 v2 used bike
2959,500,Scooter,yamaha,yamaha aerox 155 v2
2960,14800,Scooter,yamaha,preowned yamaha aerox 155 v2
2961,16677,Scooter,vespa,vespa sxl 150 2022
2962,80009500,Scooter,gilera,gilera runner st200
2963,3500,Scooter,yamaha,yamaha fino
2964,0,Scooter,honda,honda adv 150 (  coe sept 2030 )
2965,500,Scooter,yamaha,yamaha aerox 155
2966,1400015000,Scooter,honda,honda adv150 2020 agent unit
2967,11555,Scooter,yamaha,yamaha aerox 155
2968,500,Scooter,yamaha,yamaha aerox 155
2969,14688,Scooter,honda,used honda pcx160 - scooter
2970,777,Scooter,honda,2022 honda adv160
2971,1699,Scooter,sym,sym gts 200 scooter
2972,10000,Scooter,vespa,vespa px 150
2973,1280014300,Scooter,kymco,kymco downtown 200i
2974,20003500,Scooter,vespa,vespa lx150 3v ie
2975,500,Scooter,honda,honda adv 150 - coe expiry: feb 2030
2976,18177,Scooter,yamaha,yamaha nmax 155 abs 2022
2977,10500,Scooter,sym,sym drgbt
2978,5118,Scooter,yamaha,yamaha aerox 155 key 2021
2979,6100,Scooter,vespa,class 2b scooter - vespa slx150
2980,500,Scooter,italjet,italjet dragster 200
2981,12800,Scooter,honda,honda adv 150
2982,15800,Scooter,honda,honda adv150 2021
2983,9600,Scooter,vespa,vespa gts 150cc abs
2984,12000,Scooter,honda,cb 150r
2985,13300,Scooter,honda,honda pcx150 led keyless new model
2986,1960,Scooter,others,motorcycle for sale
2987,800,Scooter,honda,honda adv 160
2988,777,Scooter,vespa,vespa sxl 150 (racing sixties)
2989,19577,Scooter,honda,honda adv 160 2022 ( honda adv160 )
2990,5800,Scooter,yamaha,yamaha aerox 155
2991,45005000,Scooter,vespa,vespa px 150 1984 coe till 2032
2992,38884333,Scooter,honda,number plate for sale
2993,6500,Scooter,kymco,pristine condition 2025 kymco kct 200i
2994,2388,Scooter,sym,sym gts 200
2995,6500,Scooter,vespa,vespa sprint 1974 classic plate
2996,1380014800,Scooter,honda,honda adv 150
2997,7950,Scooter,sym,sym joyride 200
2998,6000,Scooter,sym,tango
2999,888,Scooter,yamaha,we want your bike
3000,11000,Scooter,suzuki,burgman 200
3001,11888,Scooter,yamaha,yamaha nmax 155 (v1) 2019
3002,11888,Scooter,yamaha,2020 yamaha nmax 155 v1
3003,11000,Scooter,yamaha,yamaha aerox 155 (keyless)
3004,9200,Scooter,yamaha,yamaha aerox 155 version r
3005,0,Scooter,yamaha,wtt aerox v1
3006,14500,Scooter,yamaha,aerox v2 2021 abs
3007,14000,Scooter,honda,2020 honda adv 150 for sale
3008,1888,Scooter,yamaha,2022 yamaha nmax155 (silver)
3009,1000,Scooter,yamaha,new 2022 yamaha nmax (agent)
3010,11500,Scooter,yamaha,aerox 155
3011,11800,Scooter,yamaha,yamaha aerox 155 key
3012,6000,Scooter,gilera,gilera st200 08
3013,15500,Scooter,yamaha,new 2022 yamaha aerox 155 connected
3014,19577,Scooter,yamaha,aerox 155 yamaha 
3015,11000,Scooter,yamaha,yamaha aerox v1
3016,11500,Scooter,yamaha,yamaha aerox
3017,12877,Scooter,others,italjet dragster 200 (limited edition)
3018,13800,Scooter,honda,honda adv 150 abs
3019,8500,Scooter,vespa,vespa primavera s 150 2022
3020,12800,Scooter,sym,sym joyride 200
3021,65008500,Scooter,vespa,vespa px200
3022,1200,Scooter,kymco,downtown 200
3023,888,Scooter,yamaha,aerox 155 - agent unit
3024,18700,Scooter,aprilia,aprilia sr gt 200
3025,55555888,Scooter,bajaj,vespa baja 1983 classic come with plate
3026,14500,Scooter,vespa,vespa sprint 150 - nov 2018
3027,8318,Scooter,vespa,vespa sprint 150
3028,7677,Scooter,honda,honda adv 160 2022 (honda adv160)
3029,12888,Scooter,honda,honda adv 150
3030,8000,Scooter,others,adiva ad1 200
3031,11500,Scooter,yamaha,aerox 155 (keyless)
3032,11000,Scooter,yamaha,yamaha aerox 155 ( keyless )
3033,13788,Scooter,honda,✨ honda adv150 coe mar 2030
3034,2500,Scooter,yamaha,aerox v1
3035,1888,Scooter,yamaha,yamaha aerox 2021 ( key model )
3036,1280013800,Scooter,honda,honda pcx 150 abs
3037,18388,Scooter,honda,"honda pcx160, pcx 160"
3038,19800,Scooter,honda,honda adv160 abs
3039,7499,Scooter,sym,sym gts 200 (best condition)
3040,35004500,Scooter,honda,honda pcx  150cc for sale $3500coe 2023(renewable)
3041,234,Scooter,royal alloy,royal alloy
3042,55005999,Scooter,daelim,scooter daelim xq125 (coe april 2029)
3043,3900,Scooter,yamaha,aerox v2
3044,7500,Scooter,daelim,b-bone
3045,18500,Scooter,honda,adv 160
3046,777,Scooter,yamaha,yamaha delight 150
3047,500,Scooter,yamaha,yamaha nmax 155 v2
3048,7700,Scooter,vespa,promo vespa primavera 150
3049,238,Scooter,vespa,vespa sxl 150
3050,688888,Scooter,sym,sym gts200 
3051,100200,Scooter,kymco,kymco like 200i
3052,1000,Scooter,yamaha,💥yamaha nmax 155 black new
3053,18885180,Scooter,yamaha,yamaha aerox r 2021 (key model)
3054,500,Scooter,italjet,italjet dragster 200 - contact us @ 67468582
3055,9888,Scooter,yamaha,aerox 2018 (keyless)
3056,3000,Scooter,honda,honda pcx 150
3057,5005588,Scooter,yamaha,yamaha aerox s 155
3058,11388,Scooter,yamaha,aerox 155 keyless
3059,12800,Scooter,yamaha,yamaha aerox 155 keyless
3060,12500,Scooter,yamaha,aerox 2021 keyless
3061,35003800,Scooter,piaggio,"piaggio x10, 125cc, oct 2024, class 2b sale"
3062,377,Scooter,honda,honda adv 160
3063,14000,Scooter,honda,adv150
3064,1000,Scooter,yamaha,(new) yamaha aerox 155 v2
3065,18077,Scooter,yamaha,yamaha aerox 155 keyless 2022 ( yamaha aerox155 keyless )
3066,13888,Scooter,vespa,vespa sprint s 150 2018 dec
3067,9999,Scooter,yamaha,yamaha aerox 155
3068,177377,Scooter,yamaha,yahama nmax 155 abs
3069,500,Scooter,honda,2.88% interest honda adv 150 abs
3070,950010000,Scooter,yamaha,aerox 155 vva
3071,88889888,Scooter,sym,💥sym jet 14 pre-owned bam edition
3072,8900,Scooter,suzuki,suzuki burgman 200 abs
3073,19077,Scooter,honda,honda pcx 160 ( honda pcx160 )
3074,99,Scooter,yamaha,yamaha nmax155
3075,1000,Scooter,yamaha,aerox 155 grey red new
3076,6500,Scooter,yamaha,yamaha mio 125
3077,500,Scooter,honda,honda adv 160
3078,14000,Scooter,yamaha,nmax 155
3079,10500,Scooter,yamaha,aerox for sale
3080,3500,Scooter,sym,sym gts200
3081,13000,Scooter,sym,sym brgbt
3082,713019600,Scooter,honda,2021 pcx 160 agent unit
3083,13888,Scooter,honda,2019 white honda adv150
3084,13000,Scooter,sym,sym drgbt
3085,1000,Scooter,honda,honda adv 150 abs used
3086,500,Scooter,yamaha,yamaha nmax 155
3087,12800,Scooter,ducati,italjet dragster 200 (limited edition) 
3088,1450015500,Scooter,suzuki,used bike for sale
3089,3000,Scooter,sym,sym gts 200
3090,0,Scooter,yamaha,aerox 155 2029
3091,7778300,Scooter,honda,honda pcx 160 abs 
3092,3000,Scooter,italjet,italjet 200i arrived
3093,8000,Scooter,daelim,daelim xq1  125 abs  keyless
3094,19277,Scooter,lambretta,labretta v200 abs
3095,2000,Scooter,sym,sym gts 200
3096,1500,Scooter,yamaha,yamaha aerox v2
3097,100,Scooter,yamaha,💥 yamaha aerox 155 keyless special new
3098,18888,Scooter,sym,sym joyride 200i s
3099,12500,Scooter,yamaha,aerox keyless
3100,11800,Scooter,vespa,vespa gtv 125
3101,1700018000,Scooter,yamaha,yamaha nmax 155 to sell
3102,18800,Scooter,vespa,vespa super sidecar
3103,8000,Scooter,honda,class 2b scooter - honda pcx 160 abs
3104,8500,Scooter,vespa,vespa gts 300 super (aug 2015) gts300
3105,17188,Scooter,yamaha,"yamaha nmax v2, nmax 155"
3106,1000,Scooter,yamaha,aerox 155 red new
3107,100,Scooter,yamaha,💥yamaha nmax 155 new red
3108,16500,Scooter,honda,adv150 honda
3109,6800,Scooter,vespa,vespa super
3110,377777,Scooter,yamaha,yamaha aerox 155 keyless
3111,1650,Scooter,sym,sym gts 200
3112,777,Scooter,yamaha,yamaha tricity 155
3113,1400014800,Scooter,yamaha,used yamaha nmax v2 (apr 2031)
3114,800010000,Scooter,vespa,1980 vespa for sale
3115,12000,Scooter,yamaha,aerox 155 low mileage
3116,63886888,Scooter,vespa,1976 vintage vespa sprint 150
3117,18880,Scooter,vespa,1971 vespa for sale
3118,500,Scooter,piaggio,new vespa sprint s
3119,9000,Scooter,yamaha,yamaha tricity 155
3120,980011000,Scooter,yamaha,aerox 155
3121,500,Scooter,yamaha,yamaha nmax 155
3122,12388,Scooter,yamaha,used yamaha aerox 155 - scooter
3123,5000,Scooter,gilera,gilera runner st200
3124,12088,Scooter,vespa,vespa lx 150
3125,988810888,Scooter,vespa,vespa lx150 [2029 feb coe]
3126,12500,Scooter,vespa,2031 vespa lx150
3127,14800,Scooter,honda,adv 150 abs coe 2031
3128,1500016000,Scooter,yamaha,aerox 60 world gp v2 with yss suspension
3129,6400,Scooter,suzuki,2015 suzuki burgman 200 abs
3130,1888,Scooter,honda,honda pcx 160
3131,10100,Scooter,vespa,vespa x justin bieber sprint 150
3132,18500,Scooter,honda,honda adv160
3133,1388814888,Scooter,honda,adv 150 (2020)
3134,6277,Scooter,yamaha,yamaha nmax 155 2022 ( yamaha nmax155 )
3135,500,Scooter,yamaha,nmax 155 yamaha 2021
3136,15000,Scooter,honda,honda adv 150
3137,3999,Scooter,sym,sym gts 200 coe till apr 2023
3138,388,Scooter,yamaha,yamaha aerox 155
3139,6800,Scooter,yamaha,aerox v2  key
3140,100,Scooter,yamaha,💥yamaha aerox keyless 155 black new
3141,999,Scooter,vespa,vespa singapore
3142,377,Scooter,yamaha,yamaha aerox 155
3143,5118,Scooter,yamaha,2021 yamaha aerox
3144,7577,Scooter,lambretta,lambretta v200
3145,4700,Scooter,sym,sym jet 14
3146,13200,Scooter,yamaha,yamaha aerox 155 black keyless
3147,12877,Scooter,ducati,italjet dragster 200 (limited)
3148,888,Scooter,yamaha,new stock yamaha nmax 155 ..under one year warranty with hong leong
3149,14999,Scooter,yamaha,aerox v2
3150,950010500,Scooter,sym,preowned sym dgr
3151,5500,Scooter,kymco,kymco downtown 200i
3152,14888,Scooter,vespa,vespa lx150 ie
3153,5577,Scooter,yamaha,yamaha aerox 155 key 2022 ( yamaha aerox155 key )
3154,5001000,Scooter,honda,honda adv 160
3155,19000,Scooter,yamaha,2022 yamaha nmax agent unit
3156,90009500,Scooter,honda,class 2a honda silverwing gt 400
3157,14800,Scooter,honda,adv 150
3158,500,Scooter,yamaha,*yahama nmax 155*
3159,577,Scooter,yamaha,yamaha nmax 155 & xsr 155 new stocks
3160,777,Scooter,italjet,italjet dragster 200
3161,500,Scooter,yamaha,new yamaha t155 v3
3162,12800,Scooter,yamaha,yamaha aerox 155 coe march 2030
3163,86009888,Scooter,sym,"(accident-free, single owner) under-utilised sym hd2 motorbike"
3164,2599,Scooter,vespa,vespa lx 150 i.e. 3v
3165,19999,Scooter,yamaha,yamaha tricity 155 keyless
3166,11000,Scooter,yamaha,aerox 155 keyless
3167,11000,Scooter,vespa,2018 vespa primavera 150 i-get abs made in italy 
3168,100,Scooter,yamaha,💥yamaha aerox 155 keyless sliver new
3169,8330,Scooter,vespa,vespa primavera 150
3170,777,Scooter,yamaha,yamaha xmax 250 2022
3171,25188,Scooter,yamaha,xmax300 sp yamaha
3172,85009000,Scooter,others,adiva ad1 200 3w
3173,888,Scooter,yamaha,yamaha aerox-155
3174,1300,Scooter,honda,honda adv160 2022
3175,99,Scooter,yamaha,yamaha aerox155
3176,7900,Scooter,vespa,promo vespa primavera s 150
3177,1888,Scooter,yamaha,yamaha nmax 155 ( matt green )
3178,1000,Scooter,yamaha,yamaha nmax promo
3179,15000,Scooter,yamaha,yamaha nmax 155
3180,500,Scooter,honda,honda adv 160 - contact us @ 67468582
3181,25002700,Scooter,yamaha,aerox v1 wtt krr
3182,500,Scooter,honda,honda adv 160 new 2022
3183,3500,Scooter,yamaha,preowned yamaha majesty s for sale
3184,1680017800,Scooter,bmw,bmw c1
3185,1488815888,Scooter,vespa,vespa sprint 150
3186,10888,Scooter,yamaha,yamaha aerox 155 keyless
3187,11000,Scooter,yamaha,aerox 155cc keyless
3188,100300,Scooter,yamaha,yamaha aerox155
3189,1,Scooter,vespa,vespa gt200 - dekitted
3190,12500,Scooter,yamaha,yamaha aerox 155 matt grey abs fb*5**5*
3191,13000,Scooter,yamaha,2031 yamaha delight 125
3192,4000,Scooter,sym,sym jet 14 200i abs
3193,18600,Scooter,suzuki,suzuki burgman 200 abs
3194,6177,Scooter,yamaha,yamaha aerox 155 keyless 2022 ( yamaha aerox155 keyless )
3195,1300014000,Scooter,yamaha,nmaxx
3196,12000,Scooter,yamaha,aerox
3197,777,Scooter,yamaha,yamaha tricity 155
3198,1,Scooter,vespa,vespa lx150 dekit
3199,16500,Scooter,yamaha,nmax155 v2 yamaha
3200,99,Scooter,yamaha,yamaha aerox 155
3201,6200,Scooter,yamaha,aerox 155cc vva ( agent unit )
3202,500,Scooter,peugeot,tweet 150i agent unit 
3203,500,Scooter,piaggio,new piaggio medley 150 s
3204,14688,Scooter,honda,honda adv150 (low mileage)
3205,14000,Scooter,yamaha,yamaha aerox key
3206,31333,Scooter,yamaha,jupiter
3207,4000,Scooter,gilera,gilera runner coe 2025 non renewable
3208,13000,Scooter,yamaha,yamaha aerox
3209,0,Scooter,sym,sold
3210,21177,Scooter,yamaha,yamaha tricity 155 2022 (agent)
3211,13888,Scooter,lambretta,lambretta v200 special
3212,877,Scooter,royal alloy,royal alloy gp200
3213,1000,Scooter,honda,honda adv 150
3214,2000,Scooter,yamaha,yamaha nmax 155 green new colour
3215,500,Scooter,honda,honda adv 160
3216,1000,Scooter,yamaha,yamaha nmax 2022
3217,377,Scooter,honda,honda pcx 150 abs
3218,12688,Scooter,yamaha,yamaha aerox 155 fbr
3219,10800,Scooter,vespa,vespa vbb
3220,6177,Scooter,yamaha,yamaha nmax 155 abs 2021
3221,53005800,Scooter,pgo,pgo150 coedec2026 xhot 
3222,500,Scooter,yamaha,yamaha nmax 155 abs
3223,23300,Scooter,kymco,kymco downtown 200i (with coe $1200) include $500 insurance 
3224,10,Scooter,piaggio,gilera st200
3225,10000,Scooter,vespa,vespa px 150
3226,15000,Scooter,kymco,kymco downtown 200i gloss black
3227,777,Scooter,honda,honda pcx 160
3228,7118,Scooter,others,lambretta v200 special
3229,99,Scooter,yamaha,yamaha nmax155
3230,6900,Scooter,vespa,promo vespa primavera et3 150
3231,12800,Scooter,others,new italjet dragster 200
3232,6500,Scooter,yamaha,class 2b scooter - yamaha aerox keyless 2021
3233,1338814688,Scooter,honda,honda - adv 150 abs
3234,377,Scooter,honda,honda adv 160 abs 2022
3235,377777,Scooter,honda,honda adv 160 abs
3236,13800,Scooter,sym,sym gts200 used
3237,10800,Scooter,yamaha,yamaha aerox 155 red
3238,500,Scooter,yamaha,yamaha nmax 155
3239,1000,Scooter,honda,2022 honda cb 200x abs grey
3240,10000,Scooter,yamaha,aerox 155 2018 (keyless)
3241,15500,Scooter,honda,honda adv150
3242,1000,Scooter,yamaha,yamaha nmax 2022
3243,2000,Scooter,aprilia,aprilia sr gt scooter
3244,500,Scooter,honda,adv 160 new 2022 arrive
3245,7500,Scooter,vespa,vespa gt200
3246,800,Scooter,lambretta,lambretta v200
3247,1000,Scooter,yamaha,💥yamaha aerox 155 key red new
3248,9999,Scooter,yamaha,yamaha nmax155
3249,1000,Scooter,yamaha,💥yamaha aerox 155 keyless grey new
3250,9300,Scooter,honda,pcx150 honda
3251,7500,Scooter,honda,class 2b scooter - honda adv 150 abs
3252,1000,Scooter,yamaha,💥yamaha aerox 155 key green new
3253,8000,Scooter,honda,class 2b- honda adv 160
3254,8300,Scooter,vespa,vespa primavera 150 2022
3255,15000,Scooter,others,peugeot tweet 150
3256,377,Scooter,yamaha,yamaha delight 150
3257,99,Scooter,honda,honda adv160
3258,11200,Scooter,yamaha,class 2a scooter - yamaha xmax 300
3259,1000,Scooter,yamaha,yamaha aerox v2
3260,7000,Scooter,yamaha,class 2b scooter - yamaha nmax
3261,1888,Scooter,yamaha,yamaha 2021 aerox 155 (keyless)
3262,4300,Scooter,honda,class 2b scooter - yamaha aerox key 2021
3263,500,Scooter,yamaha,new yamaha nmax 155
3264,777,Scooter,honda,honda pcx 160
3265,1000,Scooter,honda,honda adv 160 abs new model
3266,500,Scooter,yamaha,yamaha aerox 155 v2 with 1 year (yamaha agent) free servicing contact us @ 67468582
3267,15000,Scooter,others,peugeot tweet 150
3268,16888,Scooter,yamaha,"yamaha aerox 155 v2 keyless, aerox 155"
3269,15500,Scooter,honda,honda adv150 used
3270,8900,Scooter,vespa,vespa sprint s 150cc abs
3271,10000,Scooter,yamaha,yamaha aerox nvx 155
3272,13800,Scooter,piaggio,(pre loved) piaggio vespa 1982
3273,8000,Scooter,vespa,vespa lx 150
3274,500,Scooter,honda,honda pcx 160
3275,1000,Scooter,yamaha,2022 honda forza 350
3276,377,Scooter,yamaha,yamaha n max 155
3277,10500,Scooter,kymco,kymco downtown 200i
3278,28003399,Scooter,honda,honda pcx 150cc
3279,2500,Scooter,yamaha,new yamaha tricity 155 keyless
3280,500,Scooter,vespa,vespa sxl 150 for sale. $0 downpayment including insurance guarantee available. roy 9877 9412
3281,8800,Scooter,vespa,vespa sprint v
3282,8688.88,Scooter,vespa,vespa lx150 ie 3v for sale
3283,238,Scooter,honda,honda pcx 160
3284,888,Scooter,honda,honda adv 160 - special edition
3285,888,Scooter,honda,2022 honda vario 160
3286,11000,Scooter,sym,sym jet14 200i abs
3287,17477,Scooter,yamaha,yamaha delight 125 ( yamaha delight125 - agent unit )
3288,0,Scooter,honda,honda adv150 & pcx160 zero downpayment
3289,2500,Scooter,honda,honda adv 160 abs
3290,14000,Scooter,vespa,vespa primavera s matt red 150cc
3291,800,Scooter,honda,honda revo x 110
3292,500,Scooter,honda,honda adv 160
3293,500,Scooter,sym,new sym jet 14 200
3294,5300,Scooter,piaggio,piaggio medley 150
3295,500,Scooter,yamaha,yamaha aerox 155 2021 agent
3296,12000,Scooter,yamaha,aerox 155
3297,8300,Scooter,royal alloy,royal alloy gp series
3298,888,Scooter,yamaha,new yamaha aerox 155 abs
3299,500,Scooter,royal alloy,royal alloy
3300,18800,Scooter,yamaha,2021 yamaha aerox connected
3301,777,Scooter,others,lambretta v200
3302,1000,Scooter,yamaha,yamaha aerox 155 v2
3303,5000,Scooter,yamaha,aerox 155 v2
3304,6800,Scooter,bajaj,bajaj chetak
3305,13900,Scooter,yamaha,aerox v1 keyless 2021
3306,2000,Scooter,honda,honda adv 160 new model
3307,4988,Scooter,yamaha,2021 yamaha aerox 155 key model (blue)
3308,8200,Scooter,kymco,kymco k-xct200i
3309,1000,Scooter,yamaha,yamaha aerox v2
3310,580,Scooter,yamaha,yamaha nmax 155 v2
3311,7000,Scooter,sym,2018 sym vf31
3312,5377,Scooter,vespa,vespa sxl150
3313,1000,Scooter,yamaha,2022 latest yamaha nmax 155 abs (matt black) with yamaha connect
3314,25,Scooter,yamaha,yamaha aerox 155 v2 keyless
3315,50,Scooter,gilera,gilera number plate holder
3316,6000,Scooter,yamaha,yamaha majesty 155
3317,1100012000,Scooter,yamaha,yahama aerox 2019
3318,1100012500,Scooter,yamaha,aerox 155
3319,800,Scooter,vespa,vespa sxl 150 abs
3320,388,Scooter,yamaha,yamaha aerox 155 2021 key model
3321,1888,Scooter,yamaha,yamaha aerox 155 2021 keyless (agent unit)
3322,888,Scooter,yamaha,nmax 155 abs (agent bike)
3323,2500,Scooter,yamaha,yamaha tricity 155 2022
3324,1000,Scooter,royal alloy,royal alloy tg200s 2022
3325,500,Scooter,vespa,2021 vespa 150 sxl
3326,14000,Scooter,honda,yamaha aerox 155 abs
3327,25,Scooter,yamaha,"yamaha aerox155, aerox v2"
3328,1000,Scooter,yamaha,yamaha nmax promo
3329,1500,Scooter,yamaha,yamaha nmax 155 agent unit
3330,777,Scooter,others,lambretta v200
3331,10888,Scooter,pgo,pgo150 nov2027
3332,5818,Scooter,vespa,vespa sxl 150 (new model)
3333,12000,Scooter,yamaha,aerox 155 (keyless) ultra low mileage. oct 2019
3334,8888,Scooter,others,keeway f-act 150
3335,1288813888,Scooter,yamaha,yamaha aerox 155 (coe till 2029)
3336,13800,Scooter,yamaha,aerox 155 2021 keyless
3337,377,Scooter,yamaha,yamaha aerox 155 key version
3338,500,Scooter,yamaha,yamaha aerox 155 2021 abs
3339,1888,Scooter,others,peugeot tweet 150 (blue)
3340,888,Scooter,honda,new honda adv 160 abs 2022
3341,7000,Scooter,aprilia,new aprilia sr gt 200 (new listing) - agent bike
3342,500,Scooter,piaggio,new piaggio primavera et3
3343,500,Scooter,lambretta,new lambretta v200
3344,12800,Scooter,ducati,italjet dragster 200 (limited edition)
3345,2000,Scooter,honda,honda vario 160 abs 2022
3346,16288,Scooter,honda,used honda adv150 - scooter
3347,377777,Scooter,yamaha,yamaha aerox 2021 key version
3348,500,Scooter,vespa,vespa sxl 150
3349,8588,Scooter,sym,sym gts 200 (coe until july 2029)
3350,5118,Scooter,yamaha,yamaha aerox 155 key 2021
3351,6500,Scooter,yamaha,aerox 155
3352,500,Scooter,piaggio,new vespa gts super 300
3353,7778000,Scooter,honda,honda adv 160 abs
3354,17388,Scooter,yamaha,yamaha nmax 155 v2
3355,500,Scooter,yamaha,aerox 155 s abs
3356,1000,Scooter,yamaha,yamaha n max 155 abs (new bike)
3357,377,Scooter,honda,honda adv 160
3358,14000,Scooter,yamaha,yamaha aerox gdr155a cvt abs keyless coe 2030
3359,16800,Scooter,honda,honda adv 150
3360,10888,Scooter,pgo,pgo150 nov2027 3wheeler 
3361,14800,Scooter,honda,honda adv150
